workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
71,Empathetic,True,social,,,,,Women,Male,0.0-0.0,The ability of processing the direction based on how a subject can empathize.,,,,empathic,,True,,3023,,0,fullscreen,
71,Empathetic,True,social,,[],[],[],Women,Male,0.0-1.0,The ability of processing the direction based on how a subject can empathize.,,,,empathic,,True,,3785,False,1,preload,
71,Empathetic,True,social,,,,,Women,Male,0.0-2.0,The ability of processing the direction based on how a subject can empathize.,,0,6117,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,9902,,2,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-3.0,The ability of processing the direction based on how a subject can empathize.,,0,1904,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,11807,,3,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-4.0,The ability of processing the direction based on how a subject can empathize.,,0,3807,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,,15614,,4,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-5.0,The ability of processing the direction based on how a subject can empathize.,,0,7017,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,,22631,,5,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-6.0,The ability of processing the direction based on how a subject can empathize.,,0,4017,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,,26648,,6,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-7.0,The ability of processing the direction based on how a subject can empathize.,,"{'first': 'Women', 'second': 'empathic'}",19372,empathic,,,,46021,,7,survey-html-form,
71,Empathetic,True,social,,,,,Women,Male,0.0-8.0,The ability of processing the direction based on how a subject can empathize.,,0,34394,empathic,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,80416,,8,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-9.0,The ability of processing the direction based on how a subject can empathize.,,0,7470,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,87887,,9,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-10.0-0.0,The ability of processing the direction based on how a subject can empathize.,,arrowleft,20738,empathic,img/social/version2/p1.png,,,108628,,10,image-keyboard-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-10.0-1.0,The ability of processing the direction based on how a subject can empathize.,,arrowright,1274,empathic,img/social/version2/p2.png,,,109902,,11,image-keyboard-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-10.0-2.0,The ability of processing the direction based on how a subject can empathize.,,arrowright,808,empathic,img/social/version2/p3.png,,,110710,,12,image-keyboard-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-11.0,The ability of processing the direction based on how a subject can empathize.,,0,4239,empathic,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,114950,,13,html-button-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.0,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1781,empathic,img/social/version2/1.png,,,116732,,14,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.1,The ability of processing the direction based on how a subject can empathize.,,arrowleft,934,empathic,img/social/version2/2.png,,,117667,,15,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.2,The ability of processing the direction based on how a subject can empathize.,,arrowright,620,empathic,img/social/version2/3.png,,,118287,,16,image-keyboard-response,
71,Empathetic,True,social,False,,,,Women,Male,0.0-12.0-0.3,The ability of processing the direction based on how a subject can empathize.,,arrowleft,611,empathic,img/social/version2/4.png,,,118899,,17,image-keyboard-response,
71,Empathetic,True,social,False,,,,Women,Male,0.0-12.0-0.4,The ability of processing the direction based on how a subject can empathize.,,arrowright,694,empathic,img/social/version2/5.png,,,119594,,18,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.5,The ability of processing the direction based on how a subject can empathize.,,arrowleft,2074,empathic,img/social/version2/6.png,,,121668,,19,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.6,The ability of processing the direction based on how a subject can empathize.,,arrowright,1019,empathic,img/social/version2/7.png,,,122687,,20,image-keyboard-response,
71,Empathetic,True,social,False,,,,Women,Male,0.0-12.0-0.7,The ability of processing the direction based on how a subject can empathize.,,arrowleft,861,empathic,img/social/version2/8.png,,,123548,,21,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.8,The ability of processing the direction based on how a subject can empathize.,,arrowright,665,empathic,img/social/version2/9.png,,,124213,,22,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.9,The ability of processing the direction based on how a subject can empathize.,,arrowleft,744,empathic,img/social/version2/10.png,,,124958,,23,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.10,The ability of processing the direction based on how a subject can empathize.,,arrowright,884,empathic,img/social/version2/11.png,,,125843,,24,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.11,The ability of processing the direction based on how a subject can empathize.,,arrowleft,967,empathic,img/social/version2/12.png,,,126811,,25,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.12,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1535,empathic,img/social/version2/13.png,,,128346,,26,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.13,The ability of processing the direction based on how a subject can empathize.,,arrowright,642,empathic,img/social/version2/14.png,,,128988,,27,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.14,The ability of processing the direction based on how a subject can empathize.,,arrowright,2884,empathic,img/social/version2/15.png,,,131872,,28,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.15,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1539,empathic,img/social/version2/16.png,,,133412,,29,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.16,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1707,empathic,img/social/version2/17.png,,,135119,,30,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.17,The ability of processing the direction based on how a subject can empathize.,,arrowright,949,empathic,img/social/version2/18.png,,,136068,,31,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.18,The ability of processing the direction based on how a subject can empathize.,,arrowright,2040,empathic,img/social/version2/19.png,,,138109,,32,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.19,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1534,empathic,img/social/version2/20.png,,,139643,,33,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.20,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1069,empathic,img/social/version2/21.png,,,140713,,34,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.21,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1096,empathic,img/social/version2/22.png,,,141809,,35,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.22,The ability of processing the direction based on how a subject can empathize.,,arrowright,416,empathic,img/social/version2/23.png,,,142226,,36,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.23,The ability of processing the direction based on how a subject can empathize.,,arrowright,1004,empathic,img/social/version2/24.png,,,143230,,37,image-keyboard-response,
71,Empathetic,True,social,True,,,,Women,Male,0.0-12.0-0.24,The ability of processing the direction based on how a subject can empathize.,,arrowleft,1538,empathic,img/social/version2/25.png,,,144768,,38,image-keyboard-response,
71,Empathetic,True,social,False,,,,Women,Male,0.0-12.0-0.25,The ability of processing the direction based on how a subject can empathize.,,,,empathic,,,,144963,,39,image-keyboard-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-13.0,The ability of processing the direction based on how a subject can empathize.,,0,3234,empathic,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,,148198,,40,html-button-response,
71,Empathetic,True,social,,,,,Women,Male,0.0-14.0,The ability of processing the direction based on how a subject can empathize.,,{'Hypothesis': 'The ability of processing the direction based on how a subject can empathize.'},69369,empathic,,,,217570,,41,survey-text,
