workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,status,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.16,no I honestly dont haha,,arrowleft,1320,empathetic,,img/social/version2/17.png,,no,81052,,30,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.17,no I honestly dont haha,,arrowright,410,empathetic,,img/social/version2/18.png,,no,81464,,31,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.18,no I honestly dont haha,,arrowright,834,empathetic,,img/social/version2/19.png,,no,82300,,32,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.19,no I honestly dont haha,,arrowleft,982,empathetic,,img/social/version2/20.png,,no,83284,,33,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.20,no I honestly dont haha,,arrowleft,410,empathetic,,img/social/version2/21.png,,no,83696,,34,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.21,no I honestly dont haha,,arrowleft,1482,empathetic,,img/social/version2/22.png,,no,85179,,35,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.22,no I honestly dont haha,,arrowright,536,empathetic,,img/social/version2/23.png,,no,85716,,36,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.23,no I honestly dont haha,,arrowright,463,empathetic,,img/social/version2/24.png,,no,86181,,37,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.24,no I honestly dont haha,,arrowleft,1680,empathetic,,img/social/version2/25.png,,no,87863,,38,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.25,no I honestly dont haha,,arrowleft,1723,empathetic,,img/social/version2/26.png,,no,89588,,39,image-keyboard-response,
237,Empathetic,True,social,True,,,,females,Female,0.0-12.0-0.26,no I honestly dont haha,,arrowleft,1296,empathetic,,img/social/version2/27.png,,no,90885,,40,image-keyboard-response,
237,Empathetic,True,social,False,,,,females,Female,0.0-12.0-0.27,no I honestly dont haha,,,,empathetic,ended early,,,no,91161,,41,image-keyboard-response,
237,Empathetic,True,social,,,,,females,Female,0.0-13.0,no I honestly dont haha,,0,3030,empathetic,,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,no,94192,,42,html-button-response,
237,Empathetic,True,social,,,,,females,Female,0.0-14.0,no I honestly dont haha,,{'Hypothesis': 'no I honestly dont haha'},12527,empathetic,,,,no,106728,,43,survey-text,
237,Empathetic,True,social,,,,,females,Female,0.0-15.0,no I honestly dont haha,[0],{'sex': 'Female'},1837,empathetic,,,,no,108568,,44,survey-multi-choice,
237,Empathetic,True,social,,,,,females,Female,0.0-16.0,no I honestly dont haha,[0],{'q2': 'empathetic ability'},3563,empathetic,,,,no,112135,,45,survey-multi-choice,
237,Empathetic,True,social,,,,,females,Female,0.0-17.0,no I honestly dont haha,[0],{'q3': 'Females'},1964,empathetic,,,,no,114102,,46,survey-multi-choice,
237,Empathetic,True,social,,,,,females,Female,0.0-18.0,no I honestly dont haha,,{'technicalDifficulties': 'no'},2010,empathetic,,,,no,116118,,47,survey-text,
237,Empathetic,True,social,,,,,females,Female,0.0-19.0,no I honestly dont haha,,0,6403,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,no,122523,,48,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-0.0,I think the study may be trying to determine which gender has better spacial intelligence.,,,,empathetic,,,True,,15023,,0,fullscreen,
303,Empathetic,True,social,,[],[],[],Females,Female,0.0-1.0,I think the study may be trying to determine which gender has better spacial intelligence.,,,,empathetic,,,True,,24837,False,1,preload,
303,Empathetic,True,social,,,,,Females,Female,0.0-2.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,33460,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,58298,,2,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-3.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,49311,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,107609,,3,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-4.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,5767,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,,113377,,4,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-5.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,1688,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,,115065,,5,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-6.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,1167,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,,116233,,6,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-7.0,I think the study may be trying to determine which gender has better spacial intelligence.,,"{'first': 'Females', 'second': 'empathetic'}",12544,empathetic,,,,,128778,,7,survey-html-form,
303,Empathetic,True,social,,,,,Females,Female,0.0-8.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,18420,empathetic,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,147201,,8,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-9.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,4695,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,151897,,9,html-button-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-10.0-0.0,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowleft,2921,empathetic,,img/social/version2/p1.png,,,154826,,10,image-keyboard-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-10.0-1.0,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,4128,empathetic,,img/social/version2/p2.png,,,158956,,11,image-keyboard-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-10.0-2.0,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,1350,empathetic,,img/social/version2/p3.png,,,160307,,12,image-keyboard-response,
303,Empathetic,True,social,,,,,Females,Female,0.0-11.0,I think the study may be trying to determine which gender has better spacial intelligence.,,0,2301,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,162610,,13,html-button-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.0,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowleft,1636,empathetic,,img/social/version2/1.png,,,164249,,14,image-keyboard-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.1,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowleft,1697,empathetic,,img/social/version2/2.png,,,165948,,15,image-keyboard-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.2,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,792,empathetic,,img/social/version2/3.png,,,166741,,16,image-keyboard-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.3,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,2464,empathetic,,img/social/version2/4.png,,,169206,,17,image-keyboard-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.4,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowleft,870,empathetic,,img/social/version2/5.png,,,170078,,18,image-keyboard-response,
303,Empathetic,True,social,False,,,,Females,Female,0.0-12.0-0.5,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,2365,empathetic,,img/social/version2/6.png,,,172445,,19,image-keyboard-response,
303,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.6,I think the study may be trying to determine which gender has better spacial intelligence.,,arrowright,970,empathetic,,img/social/version2/7.png,,,173417,,20,image-keyboard-response,
